date,gross_ret,net_ret,turnover,longs,shorts,source,rationale
2026-06-12,0.011656923251011453,0.01086756618922579,0.394678530892831,AAPL|CSCO|AMZN|CAT|UNH,HON|HD|MCD|NKE|VZ,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-06-15,-0.0034002837813245316,-0.0035564458323287295,0.07808102550209903,CSCO|AAPL|UNH|AMZN|CAT,HD|HON|VZ|MCD|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-06-16,-7.20528743967698e-05,-0.0007005707249470991,0.31425892527516464,CSCO|UNH|NVDA|AMZN|CAT,HD|VZ|HON|MCD|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-06-17,0.010914236322878653,0.00996985570479704,0.47219030904080633,CSCO|UNH|AMZN|AAPL|NVDA,AMGN|HD|MCD|HON|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-06-18,0.03196483409808873,0.03129498288192897,0.3349256080798768,CSCO|UNH|AAPL|AMZN|CAT,DIS|HD|MCD|HON|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-06-22,0.0001479706490506898,-0.000944314364892013,0.5461425069713514,UNH|CSCO|AMZN|GS|NVDA,MCD|TRV|DIS|NKE|HON,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-06-23,0.007327579731679154,0.00500609225382345,1.1607437389278517,NVDA|AMZN|UNH|BA|CSCO,CVX|DIS|JNJ|VZ|MRK,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-06-24,-0.025608245252350063,-0.026804398758031277,0.5980767528406078,AMZN|NVDA|CSCO|UNH|GS,VZ|HD|AMGN|JNJ|MRK,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-06-25,-0.032479654610821015,-0.03320783947079861,0.36409242998879815,GS|AAPL|CSCO|NVDA|AMZN,MRK|HD|AMGN|JNJ|VZ,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-06-26,0.02196202900640139,0.020706396440060594,0.6278162831703986,CSCO|GS|CAT|NVDA|AAPL,IBM|JNJ|AMGN|VZ|CRM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-06-29,0.017691315583456775,0.016878313941096998,0.40650082117988906,CSCO|GS|CAT|NVDA|AAPL,MCD|MRK|AMGN|JNJ|CRM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
